Timestamp, RF13, RF12, RF11, RF10, MF9, MF8, MF7, MF6, MF5, FF4, FF3, FF2, FF1
17159421140000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421150000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421150100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421160000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421160100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421170000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421170100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421180000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421180100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421200000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421200100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421210000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421210100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421220000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421220100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421230000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421230100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421240000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159421240100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422390000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422390100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422400000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422400100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422410000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422410100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422420000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422420100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422430000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422430100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422530000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422530100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422540000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422540100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422550000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422550100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422560000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422560100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422570000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422570100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422580000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422580100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422590000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422590100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422600000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422600100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422610000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422610100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422620000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422620100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422630000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422630100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422640000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422640100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422650000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422650100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422660000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422660100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422670000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422670100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422680000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422680100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422690000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422690100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422700000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422700100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422710000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422710100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422720000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422720100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422730000,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422730100,1,2,1,1,4,1,1,1,1,1,1,1,1
17159422740000,1,2,1,1,4,1,1,1,1,1,1,1,1
