Timestamp, RF13, RF12, RF11, RF10, MF9, MF8, MF7, MF6, MF5, FF4, FF3, FF2, FF1
17159637190100,1,1,1,1,34,4,1,1,1,1,1,1,1
17159637200000,117,151,172,49,47,21,1,1,1,1,1,1,1
17159637200100,1,1,1,1,95,36,22,5,1,407,31,310,8
17159637210000,1,1,1,1,14,3,1,1,1,1,1,1,1
17159637210100,1,1,1,1,140,55,24,9,1,440,48,285,17
17159637220000,1,1,1,1,12,2,1,1,1,1,1,1,1
17159637220100,1,1,1,1,232,94,40,9,1,306,14,60,3
17159637230000,1,1,1,1,12,2,1,1,1,1,1,1,1
17159637230100,1,22,18,1,184,102,17,13,1,30,2,1,2
17159637240000,1,1,1,1,15,4,1,1,1,1,1,1,1
17159637240100,1,1,1,1,11,2,1,1,1,1,1,1,1
17159637250000,1,71,98,1,145,81,6,11,1,2,1,1,1
17159637250100,4,136,185,14,163,102,13,27,1,2,1,1,2
17159637260000,1,98,165,14,151,97,21,39,1,2,1,1,2
17159637260100,1,1,2,1,41,22,5,7,1,1,1,1,2
17159637270000,1,1,1,1,33,15,4,8,1,1,1,1,3
17159637270100,1,1,1,1,5,1,1,1,1,1,1,1,1
17159637280000,1,25,36,1,110,76,9,15,1,2,1,1,2
17159637280100,1,99,114,1,223,142,29,40,1,6,2,1,6
17159637290000,1,130,139,1,229,134,20,30,1,3,2,1,3
17159637290100,8,143,196,15,157,110,14,36,1,2,1,1,5
17159637300000,11,127,193,51,150,76,17,36,1,2,1,1,4
17159637300100,1,1,1,1,8,2,1,1,1,1,1,1,1
17159637310000,1,1,1,1,10,1,4,10,1,1,1,1,1
17159637310100,1,1,1,1,13,3,6,28,1,1,1,1,5
17159637320000,1,1,1,1,8,1,2,12,1,1,1,1,5
17159637320100,1,1,1,1,6,1,2,21,1,1,1,1,10
17159637330000,1,1,1,1,7,1,2,19,1,1,1,1,10
17159637330100,1,1,1,1,7,1,2,17,1,1,1,1,9
17159637340000,1,1,1,1,7,1,2,14,1,1,1,1,7
17159637340100,1,1,1,1,6,1,1,1,1,1,1,1,1
17159637350000,1,1,1,1,94,41,6,8,1,3,1,1,3
17159637350100,9,87,174,81,82,58,21,53,1,1,1,1,2
17159637360000,127,75,158,101,12,7,1,5,1,1,1,1,1
17159637360100,1,1,1,1,7,1,1,7,1,1,1,1,4
17159637370000,1,1,1,1,4,1,1,18,1,1,1,1,7
17159637370100,1,1,1,1,7,1,1,1,1,1,1,1,1
17159637380000,1,1,1,1,28,13,4,15,1,1,1,1,5
17159637380100,1,37,82,1,129,85,39,62,1,3,2,1,15
17159637390000,1,95,151,12,141,93,36,61,1,2,2,1,7
17159637390100,1,76,146,14,116,80,27,55,1,2,1,1,5
17159637400000,1,1,1,1,21,10,4,6,1,1,1,1,4
17159637400100,1,1,1,1,12,2,1,1,1,1,1,1,1
17159637410000,44,97,151,97,17,24,2,30,1,1,1,1,5
17159637410100,1,1,1,1,319,116,76,26,1,268,7,147,16
17159637420000,1,1,1,1,10,2,1,1,1,1,1,1,1
17159637420100,1,1,3,1,149,50,27,6,1,230,11,45,2
17159637430000,1,1,1,1,8,1,1,1,1,1,1,1,1
17159637430100,4,148,177,20,131,69,18,20,1,8,2,1,1
17159637440000,1,1,1,1,18,1,5,5,1,3,7,66,1
17159637440100,1,1,1,1,15,7,1,1,1,1,1,1,1
17159637450000,1,1,1,1,89,27,15,7,1,450,61,396,18
17159637450100,1,1,1,1,9,1,1,1,1,1,1,1,1
17159637460000,1,1,1,1,126,35,15,2,1,401,42,138,5
17159637460100,1,1,1,1,10,1,1,1,1,1,1,1,1
17159637470000,1,1,2,1,132,57,20,9,1,175,10,5,3
17159637470100,1,1,1,1,10,1,1,1,1,1,1,1,1
17159637480000,1,3,4,1,191,84,21,17,1,100,5,1,2
17159637480100,1,1,1,1,9,1,1,1,1,1,1,1,1
17159637490000,2,179,229,18,165,103,12,27,1,5,2,1,1
17159637490100,1,1,1,1,45,7,1,1,1,1,1,1,1
17159637500000,109,155,176,46,38,18,1,1,1,1,1,1,1
17159637500100,1,1,1,1,128,52,16,6,1,400,59,185,6
17159637510000,1,1,1,1,14,4,1,1,1,1,1,1,1
17159637510100,1,1,1,1,263,84,16,1,1,508,66,172,10
17159637520000,1,1,1,1,11,2,1,1,1,1,1,1,1
17159637520100,1,1,1,1,163,61,13,1,1,316,31,47,5
17159637530000,1,1,1,1,12,2,1,1,1,1,1,1,1
17159637530100,1,1,1,1,203,74,18,4,1,203,9,1,2
17159637540000,1,1,1,1,11,1,1,1,1,1,1,1,1
17159637540100,1,10,21,1,212,80,24,12,1,131,5,1,1
17159637550000,1,1,1,1,9,1,1,1,1,1,1,1,1
17159637550100,18,191,226,49,134,79,4,12,1,2,1,1,1
17159637560000,1,1,1,1,58,17,2,1,1,28,5,1,1
17159637560100,112,58,46,1,15,3,1,1,1,1,1,1,1
17159637570000,1,1,1,1,269,84,19,2,1,473,71,195,26
17159637570100,1,1,1,1,18,7,1,1,1,1,1,1,1
17159637580000,1,1,1,1,282,126,33,5,1,309,52,1,37
17159637580100,1,1,1,1,14,4,1,1,1,1,1,1,1
17159637590000,1,15,42,1,204,114,28,27,1,94,3,1,2
17159637590100,1,1,1,1,11,2,1,1,1,1,1,1,1
17159637600000,1,11,4,1,244,98,16,7,1,115,3,1,1
17159637600100,1,1,1,1,10,1,1,1,1,1,1,1,1
17159637610000,9,184,233,39,138,81,6,16,1,2,1,1,1
17159637610100,1,1,1,1,63,21,1,1,1,9,2,1,1
17159637620000,75,31,22,1,12,1,1,1,1,1,1,1,1
17159637620100,1,1,1,1,252,81,28,4,1,492,55,256,15
17159637630000,1,1,1,1,15,5,1,1,1,1,1,1,1
17159637630100,1,2,4,1,255,98,36,13,1,303,17,48,3
17159637640000,1,1,1,1,12,2,1,1,1,1,1,1,1
17159637640100,1,9,26,1,203,76,17,6,1,143,5,1,1
17159637650000,1,1,1,1,8,1,1,1,1,1,1,1,1
17159637650100,1,75,102,1,176,68,14,10,1,24,2,1,1
17159637660000,1,1,1,1,32,10,6,2,1,65,9,104,2
17159637660100,1,4,1,1,13,2,1,1,1,1,1,1,1
17159637670000,1,117,147,9,189,88,14,21,1,18,2,1,2
17159637670100,1,1,1,1,11,1,1,1,1,1,1,1,1
17159637680000,1,1,1,1,13,5,1,1,1,1,1,1,1
17159637680100,1,61,104,6,101,65,6,17,1,2,1,1,1
17159637690000,4,120,167,30,114,83,9,26,1,2,1,1,1
17159637690100,17,76,116,24,52,31,1,6,1,1,1,1,1
17159637700000,1,4,10,1,60,29,2,3,1,2,1,1,1
17159637700100,1,2,3,1,66,30,3,4,1,2,1,1,2
17159637710000,1,1,1,1,32,10,1,1,1,1,1,1,1
17159637710100,1,1,2,1,31,8,1,1,1,1,1,1,1
17159637720000,1,2,5,1,14,5,1,1,1,1,1,1,1
17159637720100,97,185,65,1,73,28,1,1,1,1,1,1,1
17159637730000,1,109,35,1,309,105,29,10,1,12,1,1,2
17159637730100,1,1,1,1,8,1,1,1,1,1,1,1,1
17159637740000,13,157,140,6,134,62,5,8,1,3,1,1,1
17159637740100,1,1,1,1,33,12,6,5,1,13,3,35,2
17159637750000,1,1,1,1,12,2,1,1,1,1,1,1,1
17159637750100,1,160,143,1,207,76,13,3,1,18,2,1,1
17159637760000,1,1,1,1,11,1,1,1,1,1,1,1,1
17159637760100,1,60,128,16,126,89,38,63,1,6,2,2,3
17159637770000,142,48,124,55,7,8,14,74,3,1,1,1,5
17159637770100,169,50,131,70,7,8,12,66,3,1,1,1,3
17159637780000,3,1,6,1,5,1,2,11,1,1,1,1,1
17159637780100,1,1,1,1,4,1,1,1,1,1,1,1,1
17159637790000,22,53,27,1,34,6,1,1,1,1,1,1,1
17159637790100,91,166,162,14,101,44,2,5,1,1,1,1,1
17159637800000,1,1,4,1,157,74,52,64,1,38,2,30,4
17159637800100,1,1,1,1,8,1,1,1,1,1,1,1,1
17159637810000,56,161,185,42,76,66,3,10,1,1,1,1,2
17159637810100,1,1,1,1,313,124,26,3,1,222,11,4,12
17159637820000,1,1,1,1,15,4,1,1,1,1,1,1,1
17159637820100,46,144,191,80,73,48,5,21,1,1,1,1,1
17159637830000,1,1,1,1,31,10,3,2,1,2,2,1,2
17159637830100,1,1,1,1,10,2,1,1,1,1,1,1,1
17159637840000,1,82,138,11,110,70,10,20,1,3,2,1,2
17159637840100,1,92,157,13,121,89,20,43,1,4,2,1,2
17159637850000,5,136,191,27,111,84,17,40,1,2,1,1,1
17159637850100,1,15,25,1,105,47,5,4,1,2,1,1,1
17159637860000,1,1,1,1,20,3,1,1,1,1,1,1,1
17159637860100,4,23,35,3,25,8,1,1,1,1,1,1,1
17159637870000,15,139,175,36,104,61,10,18,1,2,1,1,1
17159637870100,1,129,149,3,166,92,29,31,1,14,2,1,1
17159637880000,1,22,15,1,74,16,1,1,1,1,1,1,1
17159637880100,1,1,1,1,24,6,1,1,1,1,1,1,1
17159637890000,1,38,44,1,184,94,30,16,1,28,2,1,1
17159637890100,1,99,134,1,214,116,38,27,1,36,2,1,1
17159637900000,9,108,130,11,89,55,5,7,1,1,1,1,1
17159637900100,1,4,4,1,28,8,1,1,1,1,1,1,1
17159637910000,1,27,45,2,44,24,3,5,1,1,1,1,1
17159637910100,9,140,153,9,140,80,17,21,1,2,1,1,1
17159637920000,6,84,55,1,105,25,2,1,1,1,1,1,1
17159637920100,1,1,2,1,15,3,1,1,1,1,1,1,1
17159637930000,1,1,1,1,98,50,20,13,1,80,4,12,3
17159637930100,1,59,81,1,173,76,21,16,1,21,2,1,1
17159637940000,1,1,1,1,7,1,1,1,1,1,1,1,1
17159637940100,1,1,1,1,22,5,6,9,1,2,2,2,6
17159637950000,1,1,2,1,85,50,23,20,1,26,3,2,3
17159637950100,1,3,3,1,149,82,53,30,1,173,7,56,3
17159637960000,1,1,1,1,16,5,1,1,1,1,1,1,1
17159637960100,1,1,1,1,11,1,1,1,1,1,1,1,1
17159637970000,3,113,167,34,101,59,16,20,1,12,2,1,1
17159637970100,1,53,128,6,66,39,4,5,1,2,2,1,1
17159637980000,3,22,53,9,19,12,1,2,1,1,1,1,1
17159637980100,1,9,3,1,47,11,1,1,1,1,1,1,1
17159637990000,1,7,5,1,23,8,1,1,1,1,1,1,1
17159637990100,1,3,6,1,20,14,3,3,1,1,1,1,1
17159638000000,1,1,1,1,11,2,1,1,1,1,1,1,1
17159638000100,1,1,1,1,25,17,14,23,1,1,1,1,1
17159638010000,1,1,1,1,93,21,12,4,1,1,1,1,1
17159638010100,1,3,1,1,92,10,2,1,1,1,1,1,1
17159638020000,1,3,1,1,79,6,2,1,1,1,1,1,1
17159638020100,1,3,1,1,79,4,6,1,1,1,1,1,1
17159638030000,1,1,1,1,70,3,9,1,1,1,1,1,1
17159638030100,1,1,1,1,70,3,11,1,1,1,1,1,1
17159638040000,1,1,1,1,65,4,7,1,1,1,1,1,1
17159638040100,6,34,1,1,21,2,1,1,1,1,1,1,1
17159638050000,1,1,1,1,31,6,2,1,1,1,1,1,1
17159638050100,1,1,1,1,36,11,10,4,1,1,1,1,1
17159638060000,1,2,2,1,40,13,4,1,1,1,1,1,1
17159638060100,1,4,1,1,45,12,2,1,1,1,1,1,1
17159638070000,1,4,1,1,48,12,2,1,1,1,1,1,1
17159638070100,1,5,1,1,49,12,2,1,1,1,1,1,1
17159638080000,1,5,1,1,51,12,2,1,1,1,1,1,1
17159638080100,1,5,1,1,49,10,1,1,1,1,1,1,1
17159638090000,1,5,1,1,43,9,1,1,1,1,1,1,1
17159638090100,1,5,1,1,43,9,1,1,1,1,1,1,1
17159638100000,1,5,1,1,44,9,1,1,1,1,1,1,1
17159638100100,1,5,1,1,44,9,1,1,1,1,1,1,1
17159638110000,1,5,1,1,45,9,1,1,1,1,1,1,1
17159638110100,1,5,1,1,45,9,1,1,1,1,1,1,1
17159638120000,1,5,1,1,45,9,1,1,1,1,1,1,1
17159638120100,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638130000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638130100,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638140000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638140100,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638150000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638150100,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638160000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638170000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638170100,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638180000,1,5,1,1,46,10,1,1,1,1,1,1,1
17159638180100,1,5,1,1,46,10,1,1,1,1,1,1,1
17159638190000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638190100,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638200000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638200100,1,6,1,1,49,12,1,1,1,1,1,1,1
17159638210000,1,6,1,1,48,12,1,1,1,1,1,1,1
17159638210100,1,5,1,1,48,11,1,1,1,1,1,1,1
17159638220000,1,5,1,1,48,11,1,1,1,1,1,1,1
17159638220100,1,5,1,1,46,11,1,1,1,1,1,1,1
17159638230000,1,5,1,1,45,11,1,1,1,1,1,1,1
17159638230100,1,5,1,1,46,11,1,1,1,1,1,1,1
17159638240000,1,5,1,1,46,11,1,1,1,1,1,1,1
17159638240100,1,5,1,1,48,12,2,1,1,1,1,1,1
17159638250000,1,4,1,1,54,12,2,1,1,1,1,1,1
17159638250100,1,5,1,1,51,12,2,1,1,1,1,1,1
17159638260000,1,5,1,1,52,13,2,1,1,1,1,1,1
17159638260100,1,5,1,1,50,12,2,1,1,1,1,1,1
17159638270000,1,5,1,1,50,13,2,1,1,1,1,1,1
17159638270100,1,5,1,1,50,13,2,1,1,1,1,1,1
17159638280000,1,5,1,1,46,12,1,1,1,1,1,1,1
17159638280100,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638290000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638290100,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638300000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638300100,1,5,1,1,44,10,1,1,1,1,1,1,1
17159638310000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638310100,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638320000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638320100,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638330000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638330100,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638340000,1,5,1,1,45,10,1,1,1,1,1,1,1
17159638340100,1,5,1,1,47,10,1,1,1,1,1,1,1
17159638350000,1,3,2,1,58,12,2,1,1,1,1,1,1
17159638350100,1,3,1,1,50,11,2,1,1,1,1,1,1
17159638360000,1,3,1,1,41,9,2,1,1,1,1,1,1
17159638360100,1,3,1,1,37,9,1,1,1,1,1,1,1
17159638370000,1,3,2,1,40,9,2,1,1,1,1,1,1
17159638370100,1,4,5,1,17,5,1,1,1,1,1,1,1
17159638380000,1,4,4,1,16,4,1,1,1,1,1,1,1
17159638380100,1,4,3,1,20,6,1,1,1,1,1,1,1
17159638390000,1,4,3,1,21,6,1,1,1,1,1,1,1
17159638390100,1,3,2,1,40,8,2,1,1,1,1,1,1
17159638400000,1,3,1,1,44,15,4,1,1,1,1,1,1
17159638400100,1,2,1,1,45,12,4,1,1,1,1,1,1
17159638410000,1,2,1,1,46,8,3,1,1,1,1,1,1
17159638410100,1,1,1,1,46,8,2,1,1,1,1,1,1
17159638420000,1,1,1,1,46,8,2,1,1,1,1,1,1
17159638420100,1,1,1,1,46,8,2,1,1,1,1,1,1
17159638430000,1,2,1,1,47,8,2,1,1,1,1,1,1
17159638430100,1,2,1,1,47,8,2,1,1,1,1,1,1
17159638440000,1,2,1,1,47,8,2,1,1,1,1,1,1
17159638440100,1,2,1,1,47,8,2,1,1,1,1,1,1
17159638450000,1,2,1,1,47,8,2,1,1,1,1,1,1
17159638450100,1,2,1,1,47,8,2,1,1,1,1,1,1
17159638460000,1,2,1,1,47,8,2,1,1,1,1,1,1
17159638460100,1,2,1,1,46,8,2,1,1,1,1,1,1
17159638470000,1,2,1,1,46,8,2,1,1,1,1,1,1
17159638470100,1,2,1,1,46,8,2,1,1,1,1,1,1
17159638480000,1,2,1,1,47,10,2,1,1,1,1,1,1
17159638480100,1,4,1,1,43,9,1,1,1,1,1,1,1
17159638490000,1,4,2,1,25,6,1,1,1,1,1,1,1
17159638490100,1,4,3,1,21,5,1,1,1,1,1,1,1
17159638500000,1,6,1,1,35,5,1,1,1,1,1,1,1
17159638500100,1,6,1,1,43,6,1,1,1,1,1,1,1
17159638510000,1,6,1,1,42,5,1,1,1,1,1,1,1
17159638510100,1,6,1,1,43,5,1,1,1,1,1,1,1
17159638520000,1,6,1,1,43,5,1,1,1,1,1,1,1
17159638520100,1,7,1,1,42,6,1,1,1,1,1,1,1
17159638530000,1,7,1,1,42,6,1,1,1,1,1,1,1
17159638530100,1,7,1,1,42,6,1,1,1,1,1,1,1
17159638540000,1,7,1,1,43,6,1,1,1,1,1,1,1
17159638540100,1,7,1,1,43,6,1,1,1,1,1,1,1
17159638550000,1,7,1,1,43,6,1,1,1,1,1,1,1
17159638550100,1,7,1,1,41,6,1,1,1,1,1,1,1
17159638560000,1,8,1,1,41,6,1,1,1,1,1,1,1
17159638560100,1,12,4,1,42,7,1,1,1,1,1,1,1
17159638570000,1,9,2,1,35,6,1,1,1,1,1,1,1
17159638570100,1,9,2,1,34,6,1,1,1,1,1,1,1
17159638580000,1,8,2,1,35,7,1,1,1,1,1,1,1
17159638580100,1,7,8,1,19,5,1,1,1,1,1,1,1
17159638590000,3,2,3,1,6,1,1,1,1,1,1,1,1
17159638590100,1,3,2,1,7,1,1,1,1,1,1,1,1
17159638600000,1,1,1,1,7,1,1,1,1,1,1,1,1
17159638600100,1,1,1,1,13,3,1,1,1,1,1,1,1
17159638610000,1,4,5,1,16,5,2,2,1,1,1,1,1
17159638610100,1,3,7,1,11,3,1,2,1,1,1,1,1
17159638620000,2,3,5,1,7,1,1,1,1,1,1,1,1
17159638620100,10,2,4,1,4,1,1,1,1,1,1,1,1
17159638630000,5,2,4,1,4,1,1,1,1,1,1,1,1
17159638630100,2,1,3,1,4,1,1,1,1,1,1,1,2
17159638640000,2,1,3,1,4,1,1,1,1,1,1,1,1
17159638640100,2,1,3,1,4,1,1,1,1,1,1,1,1
17159638650000,1,2,7,1,5,1,1,1,1,1,1,1,2
17159638650100,3,2,3,1,5,1,1,1,1,1,1,1,1
17159638660000,2,2,4,1,4,1,1,1,1,1,1,1,1
17159638660100,2,1,3,1,4,1,1,1,1,1,1,1,1
17159638670000,2,1,3,1,4,1,1,1,1,1,1,1,1
17159638670100,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638680000,2,2,3,1,5,1,1,1,1,1,1,1,1
17159638680100,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638690000,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638690100,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638700000,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638700100,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638710000,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638710100,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638720000,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638720100,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638730000,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638730100,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638740000,2,1,3,1,5,1,1,1,1,1,1,1,1
17159638740100,1,1,3,1,5,1,1,1,1,1,1,1,1
17159638750000,1,1,3,1,5,1,1,1,1,1,1,1,1
17159638750100,1,1,3,1,5,1,1,1,1,1,1,1,1
17159638760000,1,1,2,1,5,1,1,1,1,1,1,1,1
17159638760100,1,1,2,1,5,1,1,1,1,1,1,1,1
17159638770000,1,1,2,1,5,1,1,1,1,1,1,1,1
17159638770100,1,1,2,1,5,1,1,1,1,1,1,1,1
17159638780000,1,1,2,1,5,1,1,1,1,1,1,1,1
17159638780100,3,3,1,1,9,1,1,1,1,1,1,1,1
17159638790000,2,9,1,1,24,2,1,1,1,1,1,1,1
17159638790100,3,8,2,1,18,1,1,1,1,1,1,1,1
17159638800000,3,4,2,1,11,1,1,1,1,1,1,1,1
17159638800100,3,3,2,1,10,1,1,1,1,1,1,1,1
17159638810000,3,2,4,1,9,1,1,1,1,1,1,1,1
17159638810100,3,2,4,1,8,1,1,1,1,1,1,1,1
17159638820000,3,2,4,1,8,1,1,1,1,1,1,1,1
17159638820100,3,2,4,1,8,1,1,1,1,1,1,1,1
17159638830000,3,2,5,1,8,1,1,1,1,1,1,1,1
17159638830100,3,2,5,1,8,1,1,1,1,1,1,1,1
17159638840000,3,1,5,1,8,1,1,1,1,1,1,1,1
17159638840100,3,1,5,1,6,1,1,1,1,1,1,1,1
17159638850000,2,1,5,1,5,1,1,1,1,1,1,1,1
17159638850100,2,1,5,1,5,1,1,1,1,1,1,1,1
17159638860000,3,1,5,1,5,1,1,1,1,1,1,1,1
17159638860100,2,1,5,1,5,1,1,1,1,1,1,1,1
17159638870000,2,1,5,1,5,1,1,1,1,1,1,1,1
17159638870100,4,2,2,1,6,1,1,1,1,1,1,1,1
17159638880000,1,1,1,1,11,2,1,1,1,1,1,1,1
17159638880100,1,2,1,1,20,4,1,1,1,1,1,1,1
17159638890000,1,4,1,1,24,3,1,1,1,1,1,1,1
17159638890100,1,4,1,1,24,3,1,1,1,1,1,1,1
17159638900000,1,4,1,1,24,3,1,1,1,1,1,1,1
17159638900100,1,4,1,1,24,3,1,1,1,1,1,1,1
17159638910000,1,4,1,1,24,3,1,1,1,1,1,1,1
17159638910100,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638920000,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638920100,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638930000,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638930100,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638940000,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638940100,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638950000,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638950100,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638960000,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638960100,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638970000,1,4,1,1,25,3,1,1,1,1,1,1,1
17159638970100,1,5,1,1,25,3,1,1,1,1,1,1,1
17159638980000,1,5,1,1,25,3,1,1,1,1,1,1,1
17159638980100,1,5,1,1,26,3,1,1,1,1,1,1,1
17159638990000,1,5,1,1,25,3,1,1,1,1,1,1,1
17159638990100,1,5,1,1,26,3,1,1,1,1,1,1,1
17159639000000,1,4,1,1,26,3,1,1,1,1,1,1,1
17159639000100,1,5,1,1,26,3,1,1,1,1,1,1,1
17159639010000,1,5,1,1,26,3,1,1,1,1,1,1,1
17159639010100,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639020000,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639020100,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639030000,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639030100,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639040000,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639040100,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639050000,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639050100,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639060000,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639060100,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639070000,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639070100,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639080000,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639080100,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639090000,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639090100,1,5,1,1,26,4,1,1,1,1,1,1,1
17159639100000,1,5,1,1,26,4,1,1,1,1,1,1,1
