17159433040100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433050000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433050100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433060000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433060100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433070000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433070100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433080000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433080100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433090000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433090100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433100000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433100100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433110000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433110100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433120000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433120100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433130000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433130100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433140000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433140100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433150000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433150100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433160000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433160100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433170000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433170100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433180000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433180100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433190000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433190100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433200000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433200100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433210000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433210100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433220000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433220100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433230000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433230100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433240000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433240100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433250000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433250100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433260000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433260100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433270000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433270100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433280000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433280100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433290000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433290100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433300000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433300100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433310000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433310100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433320000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433320100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433330000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433330100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433340000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433340100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433350000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433350100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433360000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433360100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433370000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433370100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433380000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433380100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433390000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433390100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433400000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433400100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433410000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433410100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433420000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433420100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433430000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433430100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433440000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433440100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433450000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433450100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433460000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433460100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433470000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433470100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433480000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433480100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433490000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433490100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433500000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433500100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433510000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433510100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433520000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433520100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433530000,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433530100,1,1,1,1,1,1,1,1,1,1,1,1,1
17159433540000,1,1,1,1,1,1,1,3,1,1,1,1,1
